0001	2016-Jan-06	 ng 	Aver	5.5-year-old	Columbus, Oh.	unk	$13.6	Aver, a 5.5-year-old, Columbus, Oh.-based company whose data management platform promises to simplify the healthcare reimbursement process, has raised $13.6 million in funding led by Heritage Group, with participation from Cardinal Health, GE Ventures, Hearst Health Ventures, and affiliates ofNCT Ventures and StartUp Health.
0173	2016-Feb-19	 ng 	Riskified	nearly four-year-old	Tel Aviv, Israel	unk	$25	Riskified, a nearly four-year-old, Tel Aviv, Israel-based startup that makes e-commerce fraud prevention software, has raised $25 million in funding led by Qumra Capital, with participation from The Phoenix Insurance Co., NTT DOCOMO Ventures and earlier investors Genesis Partners and Entree Capital. FinSMEs has more here.
0174	2016-Feb-19	 ng 	Triip	three-year-old	Ho Chi Minh, Vietnam	seed fund	unk	Triip, a three-year-old, Ho Chi Minh, Vietnam-based travel platform startup, has raised $500,000 in seed funding in a round led by Gobi Partners. The outlet e27 has more here.
0175	2016-Feb-22	 ng 	Chainalysis	1.5-year-old	New York	seed fund	$1.6	Chainalysis, a 1.5-year-old, New York-based regulatory platform designed to help companies transact on a blockchain, has raised $1.6 million in seed funding led by Point Nine Capital, with participation from Techstars, Digital Currency Group, Funders Club and Converge VP. FinSMEs has more here.
0176	2016-Feb-22	 ng 	Impact Therapeutics	seven-year-old	Nanjing, China	Series B 	$10	Impact Therapeutics, a seven-year-old, Nanjing, China-based developer of cancer drugs and treatments for other life-threatening diseases, has raised $10 million in Series B funding China Summit Capital, Guangzhou YUEXIU Industrial Investment Fund, Sungent Bioventure, HAIBANG Ventures and earlier backer Lilly Asia Ventures. More here.
0177	2016-Feb-22	 ng 	JetSmarter	3.5-year-old	unk	unk	$26.1	JetSmarter, a 3.5-year-old, Fort Lauderdale, Fla.- based “Uber of private aircraft,” has raised $26.1 million in funding from members of the Saudi Royal family. Bloomberg has more here.
0178	2016-Feb-22	 ng 	Magicpin	year-old	Gurgaon, India	Series A 	$3	Magicpin, a year-old, Gurgaon, India-based hyperlocal discovery app, has raised $3 million in Series A funding from Lightspeed Venture Partners. TechStory.in has more here.
0179	2016-Feb-22	 ng 	NuoDB	five-year-old	Cambridge, Ma.	new fund	$17	NuoDB, a five-year-old, Cambridge, Ma.-based cloud database software technology company, has raised $17 million in new funding from earlier backersHummer Winblad Venture Partners, Longworth Venture Partners andMorgenthaler Ventures. More here.
0180	2016-Feb-22	 ng 	Qubit	five-year-old	London	Series C 	$40	Qubit, a five-year-old, London-based big-data analytics platform formed by four former Googlers, has raised $40 million in Series C funding led byGoldman Sachs, with participation from Sapphire Ventures and earlier investors Salesforce Ventures and Accel Partners. TechCrunch has more here.
0181	2016-Feb-22	 ng 	Trusona	year-old	Scottsdale, Az.	Series A 	$8	Trusona, a year-old, Scottsdale, Az.-based iOS mobile identity authentication technology company, has raised $8 million in Series A funding led by Kleiner, Perkins, Caufield and Byers. Fortune has more here.
0182	2016-Feb-22	 nf 	Lifeline Ventures	seven-year-old	Helsinki	unk	unk	Lifeline Ventures, a seven-year-old, Helsinki-based early-stage venture firm, has closed on a new, €57 million ($63 million) fund to invest in startups. TechCrunch has more here.
0183	2016-Feb-22	 nf 	Nokia Growth Partners	unk	unk	unk	unk	At the Mobile World Congress event in Barcelona yesterday, Nokia Growth Partners announced a new, $350 million fund focused specifically on the Internet of Things. TechCrunch has more here.
0184	2016-Feb-22	 nf 	Perceptive Bioscience Investments	unk	unk	unk	unk	There’s a new, global, evergreen bioscience fund now up and running. London-based Perceptive Bioscience Investments — funded by Woodford Investment Management and other institutional investors — says it will back seed-stage companies, all the way to “mispriced” public companies. (H/T MedCity News.) More here.
0185	2016-Feb-23	 ng 	Betterview	two-year-old	San Francisco	seed fund	$1.5	Betterview, a two-year-old, San Francisco-based company that uses drones to collect data that is then analyzed by remote roofing experts, has raised $1.5 million in seed funding led by Arena Ventures. More here.
0186	2016-Feb-23	 ng 	Namely	four-year-old	New York	Series D 	$30	Namely, a four-year-old, New York-based HR software platform for mid-market companies, has raised $30 million in Series D funding led by Sequoia Capital, with participation from Matrix Partners, True Ventures and Greenspring Associates. Fortune has more here.
0187	2016-Feb-23	 ng 	MasterClass	three-year-old	San Francisco	Series B 	$15	MasterClass, a three-year-old, San Francisco-based online education platform that’s luring some of the most talented professionals in their respective fields to teach, has raised $15 million in Series B funding led by New Enterprise Associates. Javelin Venture Partners also joined the round, which follows a previously undisclosed $4.5 million Series A led by Javelin. Other investors in the company include Bloomberg Beta, Novel TMT Ventures, Advancit Capital, Harrison Metal, WME Ventures, Downey Ventures, and numerous individual investors, Casper CEO Philip Krim, actor Kevin Spacey and singer Usher. We talked with the company’s founders here.
0188	2016-Feb-23	 ng 	Mintos	1.5-year-old	unk	seed fund	€2	Mintos, a 1.5-year-old, Riga Latvia- based peer-to-peer lending marketplace, has raised €2 million ($2.2 million) in seed funding from Skillion Ventures. TechCrunch has more here.
0189	2016-Feb-23	 ng 	Raw Pressery	three-year-old	Mumbai, India	Series B 	$4.5	Raw Pressery, a three-year-old, Mumbai, India-based home delivery service for cold-pressed juices in India, has raised $4.5 million in Series B funding from Sequoia Capital, Saama Capital and DSG Consumer Partners. TechCrunch has more here.
0190	2016-Feb-23	 ng 	Razer	unk	Irvine, Ca.	Series C 	$75	Razer, an 18-year-old, Irvine, Ca.-based Carlsbad, Ca.-based maker of interactive gaming hardware, has raised $75 million in Series C funding at a $1.5 billion valuation, says TechCrunch. The funding comes in part from China, specifically the Digital Grid subsidiary of IT company Hangzhou Liaison Interactive. TechCrunch has more here.
0191	2016-Feb-23	 ng 	Reflektion	four-year-old	San Mateo, Ca.	Series B 	unk	Reflektion, a four-year-old, San Mateo, Ca.-based company that uses machine learning to recommend e-commerce products to shoppers so they’re shown just-right products in real time, has raised $18 million in Series B funding led by Battery Ventures, with participation from Hasso Plattner Ventures and earlier backer Intel Capital. More here.
0192	2016-Feb-23	 ng 	TaskBob	year-old	Mumbai, India	Series A 	$4.5	TaskBob, a year-old, Mumbai, India-based home services startup that pairs customers with servicemen, has raised $4.5 million in Series A funding led by IvyCap Ventures,  with participation from earlier backers Orios Venture Partners and Mayfield. TechCrunch has more here.
0193	2016-Feb-23	 ng 	Team8	two-year-old	Tel Aviv, Israel	Series B 	$23	Team8, a two-year-old, Tel Aviv, Israel-based cybersecurity startup, has raised $23 million in Series B funding, including from AT&T, Accenture, Nokia,Mitsui & Co. and Temasek. The companies earlier backers include Cisco, Alcatel-Lucent, Bessemer Venture Partners, Marker and Innovation Endeavors. TechCrunch has more here.
0194	2016-Feb-23	 nf 	500 Startups	unk	unk	unk	unk	500 Startups has just launched two micro funds: A $25 million fintech fund, to be run by Sheel Mohnot and 500 Startups cofounder Dave McClure, and a $25 million India fund, to be run by Pankaj Jain and McClure. More here and here.
0195	2016-Feb-23	 nf 	Battery Ventures	33-year-old	unk	new fund	$950	Battery Ventures, a 33-year-old investment firm with offices in San Francisco, Menlo Park, Boston, and Herzliya, Israel, has raised $950 million across two new funds: a main fund, Battery Ventures XI, which is a $650 million pool, and a side fund that will support the company’s larger investments, which closed with $300 million. The firm previously similarly closed a $650 main fund and a $250 million side fund in 2013. More here.
0196	2016-Feb-24	 ng 	AppilyEverAfter	months-old	Hyderabad, India	unk	unk	AppilyEverAfter, a months-old, Hyderabad, India-based wedding services app, has raised $400,000 from a group of angel investors. The Economic Times has more here.
0197	2016-Feb-24	 ng 	Captain401	year-old	San Francisco	seed fund	$3.5	Captain401, a year-old, San Francisco-based company whose tech allows employers to quickly set up 401(k) retirement savings plans for employees, has raised $3.5 million in seed funding led by SoftTech VC, with participation from SV Angel, CrunchFund, Slow Ventures, Susa Ventures, FundersClub, former NFL quarterback Joe Montana, and others. VentureBeat has more here.
0198	2016-Feb-24	 ng 	ClearMetal	two-year-old	San Francisco	seed fund	$3	ClearMetal, a two-year-old, San Francisco-based predictive logistics startup, has raised $3 million in seed funding from New Enterprise Associates, Skyview and Innovation Endeavors. FinSMEs has more here.
0199	2016-Feb-24	 ng 	Deliv	three-year-old	Menlo Park, Ca	new fund	$28	Deliv, a three-year-old, Menlo Park, Ca-based crowdsourced same-day delivery startup, has raised $28 million in new funding from UPS Strategic Enterprise Fund, with participation from earlier backers Upfront Ventures, RPM Ventures, PivotNorth Capital, General Growth Properties, The Macerich Company, Simon Venture Group, Taubman Centers and Westfield Corp. We talked with the company about its business model back in November.
0200	2016-Feb-24	 ng 	Forty Seven	unk	unk	Series A 	$75	Forty Seven, a young, Palo Alto, Ca.- based immuno-oncology startup started by a group of Stanford professors, has raised $75 million in Series A funding co-led by Lightspeed Venture Partners and Sutter Hill Ventures, with participation from Clarus Ventures and Google Ventures. More here.
0201	2016-Feb-24	 ng 	Loanzen	six-month-old	Bangalore, India	seed fund	unk	Loanzen, a six-month-old, Bangalore, India-based peer-to-peer lending marketplace, has raised an undisclosed amount of seed funding from Tracxn Labs, angel investors through Tracxn Syndicate, and others. Inc 42 has more here.
0202	2016-Feb-24	 ng 	MakeSpace	three-year-old	New York	Series A 	$17.5	MakeSpace, a three-year-old, New York-based self-storage business, has raised $17.5 million in funding led by Harmony Venture Partners and Upfront Ventures, with participation from its Series A and seed investors. (These include Founders Fund, Carmelo Anthony’s Melo7Tech, and Gary Vaynerchuk.) TechCrunch has more here.
0203	2016-Feb-24	 ng 	NICO	nine-year-old	Indianapolis, In.	new fund	$15	NICO, a nine-year-old, Indianapolis, In.-based company that makes “corridor” surgical instruments that provide access to difficult-to-reach places in the body through smaller openings, has raised $15 million in new funding from earlier backers River Cities Capital Funds and Rose-Hulman Institute of Technology. FierceMedicalDevices has more here.
0204	2016-Feb-24	 ng 	NoBroker	1.5-year-old	Bangalore, India	Series B 	$10	NoBroker, a 1.5-year-old, Bangalore, India-based person-to-person property rental site, has raised $10 million in Series B funding co-led by Beenext and Digital Garage, with participation from Qualgro, Asuka Holdings and return backer SAIF Partners. TechCrunch has more here.
0205	2016-Feb-24	 ng 	Pocketin	year-old	Noida, India	seed fund	unk	Pocketin, a year-old, Noida, India-based real-time restaurant deal startup, has raised $150,000 in seed funding from the ill-named, Hong Kong-based Swastika Company. Inc 42 has more here.
0206	2016-Feb-24	 ng 	PolyPid	unk	Israel	new fund	$22	PolyPid, an eight-year-old, Israel-based developer of post-surgical anti-infection drugs, has raised $22 million in new funding co-led by Shavit Capitaland earlier investor Aurum Ventures. More here.
0207	2016-Feb-24	 ng 	Quantifind	seven-year-old	Menlo Park, Ca.	unk	$30	Quantifind, a seven-year-old, Menlo Park, Ca.-based on-demand insights platform for brands, has raised $30 million in funding led by Cathay Innovation. Previous investors Redpoint Ventures, U.S. Venture Partners, Comcast Ventures, Iris Capital and AME Cloud Ventures also joined the round. More here.
0208	2016-Feb-24	 ng 	RealityShares	 nearly three-year-old	San Francisco	unk	$20	RealityShares, a  nearly three-year-old, San Francisco-based online real estate investment marketplace, has raised $20 million in fresh funding from Union Square Ventures, along with previous investors Menlo Ventures and General Catalyst Partners. The company has now raised roughly $130 million altogether. TechCrunch has more here.
0209	2016-Feb-24	 ng 	Spruce Finance	unk	unk	unk	unk	Spruce Finance, a San Francisco-based company that was formed last month through a merger between Clean Power Finance and Kilowatt Financial, has hired Investec to arrange for roughly $130 million in debt for rooftop solar assets, according to Bloomberg. The outlet suggests the deal shows growing interest in rooftop power. More here.
0210	2016-Feb-24	 ng 	TodayTix	three-year-old	New York	Series B 	$9	TodayTix, a three-year-old, New York-based company that provides on-demand access to last-minute theater tickets, has raised $9 million in Series B funding co-led by Walden Venture Capital and TYLT Ventures. The New York Times has more here.
0211	2016-Feb-24	 ng 	Real	three-year-old	Houston	Series A 	$6	Real, a three-year-old, Houston-based online real estate broker service, has raised $6 million in Series A funding led by Magma Venture Partners. VentureBeat has more here.
0212	2016-Feb-24	 ng 	ReSec Technologies	nearly four-year-old	Yokneam, Israel and New York	Series A 	$5	ReSec Technologies, a nearly four-year-old, Yokneam, Israel and New York-based maker of cyber protection software, has raised $5 million in Series A funding co-led by PICO Venture Partners and Founders Group. The Globes has more here.
0213	2016-Feb-24	 ng 	YouAppi	4.5-year-old	San Francisco	Series B 	$13.1	YouAppi, a 4.5-year-old, San Francisco-based, data-driven mobile customer acquisition startup, has raised $13.1 million in Series B funding from Hawk Ventures, Global Brain, Click Ventures, Digital Future, Emery Capital, Altair Capital, and earlier backers Glilot Capital Partners, 2B Angels and Flint Capital. DealStreetAsia has more here.
0214	2016-Feb-24	 nf 	Andrew Chung	unk	unk	unk	unk	Andrew Chung, who has worked as an investor at Lightspeed Venture Partners and Khosla Ventures, has launched his own venture firm, 1955 Capital, with an impressive $200 million in LP commitments. The firm plans to invest in energy, food, agriculture, health and education. Chung also hopes to help Western entrepreneurs bring their technology to China. Forbes has more here.
0215	2016-Feb-24	 nf 	TLV Partners	unk	unk	unk	unk	TLV Partners, founded by Rona Segev and Eitan Bek, two veterans of the Israeli VC scene, has closed its debut fund with $115 million, it announced this morning. The firm says most of the funding came from “top U.S. investors.” Segev was previously a general partner with Pitango and Evergreen; Bek was a GP with Pitango and had led Pitango’s Silicon Valley activity since 2007. More here.
0216	2016-Feb-29	 ng 	Borrowell	year-old	Toronto, Canada	unk	unk	Borrowell, a year-old, Toronto, Canada-based online lender focused on the Canadian market, has secured $6.4 million in operating and loan capital fromEquitable Bank, Hedgewood, Power Financial Corporation, Oakwest Corporation, Adam Felesky, and Freycinet Investments. More here.
0217	2016-Feb-29	 ng 	Enlighted	seven-year-old	Sunnyvale, Ca.	Series D 	$25	Enlighted, a seven-year-old, Sunnyvale, Ca.-based maker of smart energy software for commercial buildings, has raised $25 million in Series D funding from Tao Capital Partners, along with earlier backers Kleiner Perkins Caufield & Byers, RockPort Capital Partners and DFJ. More here.
0218	2016-Feb-29	 ng 	Health Catalyst	unk	Salt Lake City, Ut.	Series E 	$70	Health Catalyst, an eight-year-old, Salt Lake City, Ut.-based tech platform that organizes and links health-related data from different systems and makes it available for all users, has raised $70 million in Series E funding co-led byNorwest Venture Partners and healthcare provider UPMC. Other participants include MultiCare Health System, OSF Healthcare, Leerink Capital and earlier investors Sequoia Capital, Sands Capital, Kaiser Permanente Ventures, CHV Capital, Partners HealthCare, EPIC Venture Partners,Leavitt Equity Partners, and Tenaya Capital. Silicon Slopes has more here.
0219	2016-Feb-29	 ng 	Hopscotch	four-year-old	Mumbai, India	unk	$26	Hopscotch, a four-year-old, Mumbai, India-based e-commerce service focused on mums and founded by a former Diapers.com executive, has closed a $13 million Series C round led by Facebook co-founder Eduardo Saverin. The company has now raised $26 million altogether. TechCrunch has more here.
0220	2016-Feb-29	 ng 	iCharts	unk	Mountain View, Ca.	Series B2 	$5.5	iCharts, an eight-year-old, Mountain View, Ca.-based company that makes cloud-based collaborative visualization platforms, has raised $5.5 million in Series B2 funding led by Software AG, with participation from new and earlier institutional and private investors. The company has now raised a total of $15 million. More here.
0221	2016-Feb-29	 ng 	Kika Tech	 1.5-year-old	Sunnyvale, Ca.	Series B 	$30.6	Kika Tech, a  1.5-year-old, Sunnyvale, Ca.-based smart keyboard app for Android that aims to make typing fast and easy, has raised $30.6 million in Series B funding, including from Honge Capital, Bole Zongheng and Chinese investor Zhu Ye. More here.
0222	2016-Feb-29	 ng 	MedCPU	unk	New York	new fund	$35	MedCPU, an eight-year-old, New York-based company that delivers real-time patient care advice through a clinical decision and advisory support platform, has raised $35 million in new funding led by UPMC, with participation from earlier backer Merck Global Health Innovation Fund. The Globes has more here.
0223	2016-Feb-29	 ng 	Souq	10.5-year-old	Dubai	unk	$275	Souq, a 10.5-year-old, Dubai-based online marketplace that’s been described as the Amazon of the Middle East, has raised roughly $275 million in fresh funding at a reported $1 billion valuation. The funding comes from previous investors Tiger Global Management and Naspers, as well as strategic investors, including Standard Chartered Private Equity, IFC (a member of the World Bank Group), Baillie Gifford, and other unnamed “regional and tech-focused financial institutions.” The company has now raised $425 million altogether. More here.
0224	2016-Feb-29	 nf 	Advancit Capital	four-year-old	Norwood, Ma.	unk	unk	Advancit Capital, a four-year-old, Norwood, Ma.-based early-stage investment fund co-founded by Shari Redstone (daughter of Sumner Redstone) with former Blackstone Group executive (and her son-in-law) Jason Ostheimer, is raising a third fund. According to an SEC filing, the firm — which invests in media, entertainment and technology startups — is targeting $40 million and the first sale has yet to occur.
0225	2016-Feb-29	 nf 	Eight Partners	unk	unk	unk	unk	Eight Partners, the new firm of entrepreneur-investor Joe Lonsdale, is targeting $420 million for its debut fund, shows an SEC filing that states its first sale has yet to occur.
0226	2016-Mar-02	 ng 	Augment	four-year-old	Paris	unk	$3	Augment, a four-year-old, Paris-based augmented reality startup that allows users to visualize 3D models and the real environment at scale, has raised $3 million from Salesforce Ventures in a round that brings its total funding to $4.7 million. TechCrunch has more here.
0227	2016-Mar-02	 ng 	Blippar	4.5-year-old	New York	Series D 	$54	Blippar, a 4.5-year-old, New York-based image-recognition platform and visual browser for mobile, has raised $54 million in Series D funding led by Khazanah Nasional Berhad, the strategic investment arm of the Government of Malaysia, with particpation from earlier backers. TechCrunch has more here.
0228	2016-Mar-02	 ng 	Carsome	year-old	Kuala Lumpur, Malaysia	Series A 	$2	Carsome, a year-old, Kuala Lumpur, Malaysia-based platform that connects car dealers with buyers and sellers, has raised $2 million in Series A funding led by IdeaRiverRun, a Malaysian private equity firm, with participation from IMG Investment Partners and 500 Startups. TechCrunch has more here.
0229	2016-Mar-02	 ng 	Eight Sleep	1.5-year-old	New York	seed fund	$6	Eight Sleep, a 1.5-year-old, New York-based company that makes smart sleep trackers in the form of mattress covers, has raised $6 million in seed funding from Y Combinator, Yunqui Partners, Azure Capital, Cota Capital, Comcast Ventures, Vast Ventures, Stanford University, Galvanize Ventures and individual angel investors. Venture Capital Dispatch has more here.
0230	2016-Mar-02	 ng 	Jobbatical	1.5-year-old	Estonia	unk	$2	Jobbatical, a 1.5-year-old, Estonia-based job matching site for tech gigs abroad, has raised $2 million in funding led by Union Square Ventures, with participation from Saul Klein and Robin Klein’s LocalGlobe. Previous investor Smartcap also joined the round. TechCrunch has more here.
0231	2016-Mar-02	 ng 	Landit	year-old	New York	seed fund	$2	Landit, a year-old, New York-based jobs platform designed to help women advance professionally, especially through moments of career transition, has raised $2 million in seed funding from New Enterprise Associates, Cue Ball Capital, XFund and Female Founders Fund. Venture Capital DIspatch has the story here.
0232	2016-Mar-02	 ng 	Lola	two-year-old	New York	seed fund	$3	Lola, a two-year-old, New York-based subscription service  that sells 100 percent cotton tampons, has raised $3 million in seed funding led by Lerer Hippeau Ventures, with participation from Brand Foundry, BBG Ventures, BoxGroup, VaynerRSE, 14W, and Seth Berkowitz among others. More here.
0233	2016-Mar-02	 ng 	MarianaIQ	two-year-old	Palo Alto, Ca.	unk	$2	MarianaIQ, a two-year-old, Palo Alto, Ca.-based  platform that uses artificial intelligence for business-to-business marketing, has raised $2 million in convertible notes in a round led by Blumberg Capital. More here.
0234	2016-Mar-02	 ng 	MedyMatch Technology	two-year-old	Tel Aviv, Israel	seed fund	unk	MedyMatch Technology, a two-year-old, Tel Aviv, Israel-based company that applies deep vision and advanced cognitive analytics to medical imaging scans to help physicians recognize abnormalities, has raised $2 million in seed funding from investors, including Genesis Capital Advisors and Exigent Alternative Capital. TechCrunch has more here.
0235	2016-Mar-02	 ng 	Mercari	three-year-old	Tokyo	unk	$75	Mercari, a three-year-old, Tokyo-based peer-to-peer marketplace shopping app, has raised 8.4 billion yen (about $75 million) in a Series D round that values the company at more than $1 billion. Investors include Mitsui & Co,Development Bank of Japan, and Sumitomo Mitsui Trust Bank’s Japan Co-Invest, along with earlier backers Globis Capital Partners, World Innovation Lab, and Global Brain. The company has now raised roughly $111 million altogether. TechCrunch has more here.
0236	2016-Mar-02	 ng 	Motiv	three-year-old	San Francisco	unk	$5.5	Motiv, a three-year-old, San Francisco-based company at work on micro wearable technologies, has raised $5.5 million in fresh funding, shows an SEC filing. More here.
0237	2016-Mar-02	 ng 	Replay Technologies	four-year-old	Newark, Ca.	Series B 	$13.5	Replay Technologies, a four-year-old, Newark, Ca.-based company that develops video 3D reconstruction technologies, has raised $13.5 million in Series B funding led by Deutsche Telekom Capital Partners. The B round brings the total raised by to date by the company to $27 million. Other investors include Dallas Mavericks owner Mark Cuban and Samsung Ventures. Jewish Business News has more here.
0238	2016-Mar-02	 ng 	Unchained Labs	1.5-year-old	Pleasanton, Ca.	unk	$25	Unchained Labs, a 1.5-year-old, Pleasanton, Ca.-based life sciences tools company, has raised a new round of $25 million, shows an SEC filing. The company had raised $25 million roughly a year ago led by Novo Ventures, Canaan Partners and TPG Biotech. More here.
0239	2016-Mar-02	 ng 	Xirrus	12-year-old	Thousand Oaks, Ca.	unk	$112	Xirrus, a 12-year-old, Thousand Oaks, Ca.-based company that makes wireless networking products and had previously raised roughly $112 million from investors, has garnered another $7.5 million in equity and debt, shows a new SEC filing. More here.
0240	2016-Mar-02	 nf 	Resolute Ventures	unk	San Francisco	unk	unk	Resolute Ventures, the 4.5-year-old, San Francisco-based early-stage venture firm run by general partners Mike Hirshland and Raanan Bar-Cohen, is looking to raise $50 million for its third fund, shows an SEC filing.
0241	2016-Mar-04	 ng 	Autolus	1.5-year-old	London	Series B 	£40	Autolus, a 1.5-year-old, London-based  biopharmaceutical company working to develop next-generation engineered T-cell therapies for haematological and solid tumors, has raised £40 million ($56.8 million) in Series B funding, including from Woodford Investment Management and Perceptive Bioscience Investments. More here.
0242	2016-Mar-04	 ng 	Exo	nearly three-year-old	New York	Series A 	$4	Exo, a nearly three-year-old, New York-based startup that’s developing insects as an alternative protein source (think cricket flour protein bars), has raised $4 million in Series A funding led by AccelFoods, with participation from Collaborative Fund, Start Garden, and individual investors Tim Ferriss, Nas, and Amelia Boone. Vator has more here.
0243	2016-Mar-04	 ng 	Phenom People	5.5-year-old	Philadelphia, Pa.	Series A 	unk	Phenom People, a 5.5-year-old, Philadelphia, Pa.-based talent relationship marketing company, has added $2.7 million to its Series A financing, bringing funding for the round to $7.6 million. The new capital came from Sigma Prime Ventures. More here.
0244	2016-Mar-04	 ng 	SourceKnowledge	6.5-year-old	Montreal, Quebec	unk	$1.5	SourceKnowledge, a 6.5-year-old, Montreal, Quebec-based performance video technology company, has raised $1.5 million in funding from BDC Capital. More here.
0245	2016-Mar-04	 ng 	Terbium Labs	nearly three-year-old	Baltimore, Md.	new fund	$6.4	Terbium Labs, a nearly three-year-old, Baltimore, Md.-based company whose product, Matchlight, alerts clients the instant their stolen data appears on the dark web, has raised $6.4 million in new funding led by .406 Ventures. The company has now garnered $9.7 million altogether. The Baltimore Sun has more here.
0246	2016-Mar-04	 nf 	Aberdeen Venture Partners	unk	unk	new fund	unk	Aberdeen Venture Partners is looking to raise up to $200 million for a new fund of funds, shows an SEC filing. Earlier last year, FLAG Capital Management — an asset manager that had backed a long list of top venture firms, including Accel Partners, Andreessen Horowitz, Redpoint Ventures, Spark Capital and Union Square Ventures — was acquired by the British fund manager. In December, we talked with the head of its global venture capital practice, Peter Denious (a FLAG exec who stayed on), about Aberdeen’s 2016 outlook.
0247	2016-Mar-04	 nf 	Eight Partners	unk	unk	unk	unk	Eight Partners, a venture firm launched by serial entrepreneur Joe Lonsdale, has closed on more than $300 million in a first close just a few months after coming to market, according to the WSJ. The fund’s target is $400 million, and its hard cap is $420 million. (For what it’s worth, we’ve heard that this fund is already oversubscribed.)
0248	2016-Mar-04	 nf 	Hummer Winblad Venture Partners	unk	unk	unk	unk	Hummer Winblad Venture Partners is looking to raise up to $125 million for its seventh fund, shows an SEC filing. The firm, whose founders, John Hummer and Ann Winblad, stopped actively investing on its behalf some time ago, is these days run by three managing directors: Lars Leckie, Mitchell Kertzman and Steve Kishi. We talked with Leckie about Hummer’s “reboot” in April of last year.
0249	2016-Mar-07	 ng 	Culture Amp	four-year-old	San Francisco and Melbourne, Australia	Series B 	$10	Culture Amp, a four-year-old, San Francisco and Melbourne, Australia-based startup that specializes in staff surveying and analytics, has raised $10 million in Series B funding led by Index Ventures, with participation from Felicis Ventures and Blackbird Ventures. Fortune has more here.
0250	2016-Mar-07	 ng 	GetLinks	year-old	Bangkok, Thailand	seed fund	unk	GetLinks, a year-old, Bangkok, Thailand-based startup that helps tech companies find and hire top talent, has closed raised $500,000 in seed funding from 500 Startups and CyberAgent Ventures. TechCrunch has more here.
0251	2016-Mar-07	 ng 	LightSail	nearly four-year-old	New York	Series B 	$11	LightSail, a nearly four-year-old, New York-based K-12 literacy “accelerator” that combines books with in-text embedded assessments and real-time data to deliver literacy gains, has raised $11 million in Series B funding led by Intuit cofounder Scott Cook, with participation from the Bezos Family Foundation and earlier investors. EdSurge has more here.
0252	2016-Mar-07	 ng 	Property Partner	two-year-old	London	Series B 	unk	Property Partner, a two-year-old, London-based company that combines residential real estate crowdfunding with a secondary exchange through which investors can trade their holdings, has raised £15.9 million ($22.6 million) in Series B funding led by earlier investor Octopus Ventures, with participation from earlier backer Index Ventures and from Dawn Capital. TechCrunch hasmore here.
0253	2016-Mar-07	 ng 	Staff Finder	four-year-old	Zurich, Switzerland	unk	€20	Staff Finder, a four-year-old, Zurich, Switzerland-based on-demand marketplace for temporary staffing, has raised an undisclosed amount of funding led by One Peak Partners and Goldman Sachs Private Capital (though sources tell TechCrunch the round is in the region of €20 million, or $21.9 million). More here.
0254	2016-Mar-07	 ng 	United Wind	three-year-old	Brooklyn, N.Y.	Series B 	$8	United Wind, a three-year-old, Brooklyn, N.Y.-based distributed wind energy company, has raised $8 million in Series B funding led by Norway’s Statoil Energy Ventures and Forum Equity Partners. More here.
0255	2016-Mar-07	 ng 	Zaloni	nine-year-old	Durham, N.C.	Series A 	$7.5	Zaloni, a nine-year-old, Durham, N.C.-based data lake startup, has raised $7.5 million in Series A funding led by Sierra Ventures, with participation from Baird Capital. More here.
0256	2016-Mar-09	 ng 	iFlix	year-old	Kuala Lumpur, Malaysia	new fund	$45	iFlix, a year-old, Kuala Lumpur, Malaysia-based company that rivals Netflix in Southeast Asia, has raised $45 million in new funding from the British satellite TV operator Sky. TechCrunch has more here.
0257	2016-Mar-09	 ng 	Indochino	nine-year-old	Vancouver, B.C.	unk	$30	Indochino, a nine-year-old, Vancouver, B.C.-based made-to-measure menswear brand, has raised $30 million in funding from China-based clothing manufacturer Dayang Group. The company had previously raised more than $17 million in funding from Highland Capital Partners and Madrona Venture Group, among others. TechCrunch has more here.
0258	2016-Mar-09	 ng 	Intersec	unk	Paris	unk	$10	Intersec, and 11-year-old, Paris-based data analytics company focused on telecom customers, has raised $10 million in funding co-led by Cisco Systems and the French private equity firm Omnes Capital. Other participants in the round include Harbert European Growth Capital, Innovacom, Highland Capital Partners Europe, and CMC-CIC Innovation. More here.
0259	2016-Mar-09	 nf 	unk	unk	unk	unk	unk	Cisco Systems announced plans this morning to invest $500 million in Germany over three years and $150 million to help bolster its challenger to business-messaging specialist Slack. More here.
0260	2016-Mar-09	 nf 	Lightspeed Venture Partners	unk	Menlo Park, Ca.	new fund	$715	Lightspeed Venture Partners, the 16-year-old, Menlo Park, Ca.-based early-stage venture firm, has raised two new funds totaling $1.2 billion, according to two new SEC filings. One filing, for the firm’s 11th fund, shows a close of $715 million. Lightspeed has also raised $500 million for its second “Select” fund for later-stage companies. More here.
0261	2016-Mar-10	 ng 	4Tech	five-year-old	Galway, Ireland	Series B 	$29	4Tech, a five-year-old, Galway, Ireland-based company that makes a transcatheter device designed to allow clinicians to repair a diseased tricuspid heart valve in a reproducible interventional procedure, has raised $29 million in Series B funding co-led by Valiance and RMM, with participation from NeoMed Management. More here.
0262	2016-Mar-10	 ng 	Avametric	five-month-old	San Francisco	unk	$10.5	Avametric, a five-month-old, San Francisco-based fashion software company at work on a technology to help online shoppers see how garment will fit on 3-D digital images of themselves, has raised $10.5 million in funding led by Khosla Ventures. VentureBeat has more here.
